maxPlayerLevel;numberOfAttemptedLevels;attemptsOnTheHighestLevel;totalNumOfAttempts;averageNumOfTurnsPerCompletedLevel;doReturnOnLowerLevels;numberOfBoostersUsed;fractionOfUsefullBoosters;totalScore;totalBonusScore;totalStarsCount;numberOfDaysActuallyPlayed;last_lvl_completed;upd_totalNumOfAttempts;upd_averageNumOfTurnsPerCompletedLevel;upd_numberOfBoostersUsed;upd_totalScore;upd_totalBonusScore;upd_totalStarsCount;upd_numberOfDaysActuallyPlayed;upd_completed_levels;upd_start_level
13;14;1;18;15.538461538499998;0;3;1.0;3818000;2900;38;1;0.0;18.0;15.538461538499998;3.0;3818000.0;2900.0;38.0;1.0;13.0;0.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
58;59;13;152;19.830508474600002;1;12;0.6666666667;12254000;8975;120;7;0.0;152.0;19.830508474600002;12.0;12254000.0;8975.0;120.0;7.0;58.0;0.0
33;1;14;14;0.0;0;0;0.0;0;0;0;4;0.0;119.14319610595703;16.680509567260742;15.895724296569824;7090749.0;4665.13720703125;60.23271560668945;12.831469535827637;0.0;33.0
86;18;21;118;20.7894736842;1;15;0.3333333333;3818000;3025;42;12;0.0;362.5119934082031;20.730517428243136;56.7686653137207;21364968.0;14526.5859375;193.4337921142578;23.538904190063477;17.0;69.0
15;16;1;21;15.6875;0;4;1.0;3314000;2725;33;2;0.0;21.0;15.6875;4.0;3314000.0;2725.0;33.0;2.0;15.0;0.0
13;14;1;14;15.642857142899999;0;6;1.0;3666000;2775;35;1;0.0;14.0;15.642857142899999;6.0;3666000.0;2775.0;35.0;1.0;13.0;0.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
29;30;4;71;17.3793103448;0;16;0.6875;8373000;5275;69;7;0.0;71.0;17.3793103448;16.0;8373000.0;5275.0;69.0;7.0;29.0;0.0
9;10;3;12;14.333333333299999;0;4;0.75;1957000;1950;24;1;0.0;12.0;14.333333333299999;4.0;1957000.0;1950.0;24.0;1.0;9.0;0.0
7;8;1;9;11.0;0;2;1.0;1438000;1650;20;1;0.0;9.0;11.0;2.0;1438000.0;1650.0;20.0;1.0;7.0;0.0
9;10;5;15;13.666666666700001;0;3;1.0;1706000;1675;21;1;0.0;15.0;13.666666666700001;3.0;1706000.0;1675.0;21.0;1.0;9.0;0.0
9;10;2;11;14.666666666700001;0;3;1.0;1981000;2050;25;1;0.0;11.0;14.666666666700001;3.0;1981000.0;2050.0;25.0;1.0;9.0;0.0
21;22;4;48;16.2857142857;0;6;0.3333333333;4981000;3275;44;4;0.0;48.0;16.2857142857;6.0;4981000.0;3275.0;44.0;4.0;21.0;0.0
55;3;11;22;24.2;1;6;0.8333333333;872000;500;7;5;1.0;159.48817443847656;19.82425109863281;23.353910446166992;15315238.0;9793.6923828125;129.7016143798828;12.354601860046387;3.0;52.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
9;10;1;11;14.8;0;3;1.0;2243000;1975;24;2;0.0;11.0;14.8;3.0;2243000.0;1975.0;24.0;2.0;9.0;0.0
7;8;1;8;12.375;0;4;1.0;1354000;1375;14;2;0.0;8.0;12.375;4.0;1354000.0;1375.0;14.0;2.0;7.0;0.0
27;28;1;38;17.037037037;0;10;0.7;7111000;4675;60;3;0.0;38.0;17.037037037;10.0;7111000.0;4675.0;60.0;3.0;27.0;0.0
13;14;1;15;15.0769230769;0;4;1.0;3845000;3000;38;1;0.0;15.0;15.0769230769;4.0;3845000.0;3000.0;38.0;1.0;13.0;0.0
6;7;1;7;11.4285714286;0;2;1.0;1676000;1400;16;1;0.0;7.0;11.4285714286;2.0;1676000.0;1400.0;16.0;1.0;6.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
6;7;1;7;12.7142857143;0;2;1.0;1377000;1350;15;1;0.0;7.0;12.7142857143;2.0;1377000.0;1350.0;15.0;1.0;6.0;0.0
21;1;3;3;0.0;0;2;0.0;0;0;0;1;0.0;45.044429779052734;15.895434379577637;6.615857124328613;4521328.0;3202.837646484375;39.54168701171875;5.155986309051514;0.0;21.0
9;10;2;12;13.8;0;2;1.0;2688000;2150;26;1;0.0;12.0;13.8;2.0;2688000.0;2150.0;26.0;1.0;9.0;0.0
36;37;1;74;18.4722222222;0;19;0.5789473684;9536000;6675;87;7;0.0;74.0;18.4722222222;19.0;9536000.0;6675.0;87.0;7.0;36.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
21;22;2;29;16.571428571400002;0;5;1.0;5596000;4025;54;1;0.0;29.0;16.571428571400002;5.0;5596000.0;4025.0;54.0;1.0;21.0;0.0
16;17;10;32;14.625;0;9;0.5555555556;3863000;2950;39;4;0.0;32.0;14.625;9.0;3863000.0;2950.0;39.0;4.0;16.0;0.0
37;4;1;4;27.5;0;1;1.0;1467000;900;9;1;0.0;54.95146560668945;18.86392748033678;12.725544929504395;10445512.0;6779.61962890625;81.83554077148438;5.426987171173096;3.0;34.0
99;63;2;197;20.2857142857;1;13;1.0;11959000;10175;137;12;0.0;257.28527450561523;19.528711211620813;22.96993637084961;23415806.0;17010.837890625;219.9235610961914;16.067387580871582;62.0;37.0
0;1;1;1;3.0;0;0;0.0;163000;250;0;1;0.0;1.0;3.0;0.0;163000.0;250.0;0.0;1.0;0.0;0.0
13;14;1;18;15.461538461500002;0;6;0.8333333333;4067000;2900;38;1;0.0;18.0;15.461538461500002;6.0;4067000.0;2900.0;38.0;1.0;13.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
8;9;1;10;13.25;0;4;0.5;1833000;1725;21;2;0.0;10.0;13.25;4.0;1833000.0;1725.0;21.0;2.0;8.0;0.0
19;1;7;7;0.0;0;0;0.0;0;0;0;2;0.0;53.0378303527832;15.724586486816406;4.492885589599609;4298057.0;3069.595703125;35.28575134277344;6.6215033531188965;0.0;19.0
12;13;1;15;14.6923076923;0;4;1.0;3289000;2525;31;1;0.0;15.0;14.6923076923;4.0;3289000.0;2525.0;31.0;1.0;12.0;0.0
35;2;1;7;30.0;0;2;0.0;316000;250;3;2;0.0;97.51667785644531;17.199546813964844;16.8781156539917;8277229.0;5458.80078125;69.88005065917969;10.10869026184082;1.0;34.0
44;20;7;53;25.105263157899998;0;14;0.7142857143000001;3301000;2925;39;3;0.0;101.78640365600586;20.564180114054782;24.70319652557373;9766669.0;7304.24462890625;96.68909072875977;7.1407318115234375;19.0;25.0
1;2;1;2;3.0;0;0;0.0;150000;250;3;1;0.0;2.0;3.0;0.0;150000.0;250.0;3.0;1.0;1.0;0.0
39;5;3;24;25.5;0;0;0.0;1081000;800;10;4;0.0;122.10443115234375;18.014369426629482;15.95517635345459;9480338.0;6309.49658203125;80.8797607421875;12.47127628326416;4.0;35.0
21;22;7;35;16.7142857143;0;11;0.8181818181999999;4617000;3625;49;4;0.0;35.0;16.7142857143;11.0;4617000.0;3625.0;49.0;4.0;21.0;0.0
41;42;5;113;19.1707317073;0;19;0.8421052631999999;10771000;7625;101;11;0.0;113.0;19.1707317073;19.0;10771000.0;7625.0;101.0;11.0;41.0;0.0
55;55;18;165;20.4776119403;1;39;0.6666666667;15078000;9150;122;9;1.0;165.0;20.4776119403;39.0;15078000.0;9150.0;122.0;9.0;55.0;0.0
4;5;1;5;12.8;0;1;1.0;1252000;1250;12;1;0.0;5.0;12.8;1.0;1252000.0;1250.0;12.0;1.0;4.0;0.0
2;3;1;3;6.666666666699999;0;0;0.0;363000;575;6;1;0.0;3.0;6.666666666699999;0.0;363000.0;575.0;6.0;1.0;2.0;0.0
21;22;4;35;16.3333333333;0;5;0.6;5185000;3675;50;1;0.0;35.0;16.3333333333;5.0;5185000.0;3675.0;50.0;1.0;21.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
42;4;2;8;22.6666666667;0;0;0.0;739000;400;5;1;0.0;116.95951080322266;18.24997252509946;17.607833862304688;10233068.0;6556.9775390625;83.62086486816406;10.497562408447266;3.0;39.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
3;4;1;4;8.25;0;0;0.0;941000;900;8;1;0.0;4.0;8.25;0.0;941000.0;900.0;8.0;1.0;3.0;0.0
15;16;3;22;15.5333333333;0;8;0.875;3410000;2750;37;2;0.0;22.0;15.5333333333;8.0;3410000.0;2750.0;37.0;2.0;15.0;0.0
21;22;2;36;16.5238095238;0;5;0.4;5283000;3900;51;2;0.0;36.0;16.5238095238;5.0;5283000.0;3900.0;51.0;2.0;21.0;0.0
55;55;6;143;19.3384615385;1;22;0.8181818181999999;16156000;9775;128;10;1.0;143.0;19.3384615385;22.0;16156000.0;9775.0;128.0;10.0;55.0;0.0
9;10;2;12;13.0;0;2;1.0;1929000;1800;22;1;0.0;12.0;13.0;2.0;1929000.0;1800.0;22.0;1.0;9.0;0.0
4;5;1;5;8.4;1;1;1.0;1803000;900;11;1;0.0;5.0;8.4;1.0;1803000.0;900.0;11.0;1.0;4.0;0.0
21;6;3;19;21.0;0;5;0.6;881000;550;9;4;0.0;47.85622787475586;16.74703107561384;10.82057809829712;4878575.0;3543.9208984375;47.90215301513672;6.740019083023071;5.0;16.0
1;2;1;2;7.5;0;0;0.0;326000;500;3;1;0.0;2.0;7.5;0.0;326000.0;500.0;3.0;1.0;1.0;0.0
41;4;5;17;23.6666666667;0;3;0.6666666667;1252000;750;9;3;0.0;92.89631652832031;19.217859779918598;19.67543601989746;11703972.0;7495.68115234375;97.3514404296875;8.87585163116455;3.0;38.0
21;9;6;17;22.375;0;4;0.5;1636000;1125;15;2;0.0;40.72847938537598;17.91296132405599;9.838263511657715;4814848.75;3571.2255859375;47.48109436035156;4.5353240966796875;8.0;13.0
34;4;2;6;26.3333333333;0;0;0.0;475000;325;6;1;0.0;89.78449249267578;17.6195367364293;11.611237525939941;8029819.5;5278.22900390625;67.6379623413086;9.139147758483887;3.0;31.0
42;12;2;36;24.6363636364;0;5;0.8;2317000;1500;21;6;0.0;87.16559600830078;19.649457023266823;16.232446670532227;10812852.0;7030.1005859375;92.53205108642578;10.249785423278809;11.0;31.0
39;40;6;65;19.2820512821;0;22;0.6818181818000001;10484000;6925;92;6;0.0;65.0;19.2820512821;22.0;10484000.0;6925.0;92.0;6.0;39.0;0.0
21;22;10;46;16.4761904762;0;8;0.5;4557000;3475;47;4;0.0;46.0;16.4761904762;8.0;4557000.0;3475.0;47.0;4.0;21.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
14;15;1;20;15.7142857143;0;5;1.0;3145000;2700;35;2;0.0;20.0;15.7142857143;5.0;3145000.0;2700.0;35.0;2.0;14.0;0.0
15;16;4;22;15.75;0;5;0.8;3604000;2875;34;4;0.0;22.0;15.75;5.0;3604000.0;2875.0;34.0;4.0;15.0;0.0
2;3;1;3;6.666666666699999;0;0;0.0;351000;575;4;1;0.0;3.0;6.666666666699999;0.0;351000.0;575.0;4.0;1.0;2.0;0.0
3;4;1;4;8.5;0;0;0.0;885000;1000;9;1;0.0;4.0;8.5;0.0;885000.0;1000.0;9.0;1.0;3.0;0.0
8;9;1;10;15.8888888889;0;4;1.0;1762000;1875;21;1;0.0;10.0;15.8888888889;4.0;1762000.0;1875.0;21.0;1.0;8.0;0.0
4;5;1;6;8.8333333333;1;1;1.0;1157000;975;9;1;0.0;6.0;8.8333333333;1.0;1157000.0;975.0;9.0;1.0;4.0;0.0
1;2;1;2;4.0;0;0;0.0;281000;500;3;1;0.0;2.0;4.0;0.0;281000.0;500.0;3.0;1.0;1.0;0.0
1;2;1;2;6.0;0;0;0.0;226000;400;3;1;0.0;2.0;6.0;0.0;226000.0;400.0;3.0;1.0;1.0;0.0
33;1;9;9;0.0;0;3;0.0;0;0;0;3;0.0;109.68769073486328;16.649995803833008;17.224294662475586;7680650.0;4765.34814453125;61.17142868041992;11.777091979980469;0.0;33.0
1;2;1;2;6.0;0;0;0.0;226000;400;3;1;0.0;2.0;6.0;0.0;226000.0;400.0;3.0;1.0;1.0;0.0
21;22;6;56;17.2173913043;1;6;0.6666666667;5203000;3725;48;4;0.0;56.0;17.2173913043;6.0;5203000.0;3725.0;48.0;4.0;21.0;0.0
3;4;1;4;9.5;0;0;0.0;997000;825;7;1;0.0;4.0;9.5;0.0;997000.0;825.0;7.0;1.0;3.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
1;2;1;2;6.0;0;0;0.0;244000;500;3;1;0.0;2.0;6.0;0.0;244000.0;500.0;3.0;1.0;1.0;0.0
9;10;8;17;14.666666666700001;0;3;1.0;1798000;1875;23;3;0.0;17.0;14.666666666700001;3.0;1798000.0;1875.0;23.0;3.0;9.0;0.0
42;2;19;20;27.0;0;1;0.0;134000;75;1;3;0.0;152.03305053710938;18.11791937691825;19.813072204589844;8551442.0;6003.6669921875;78.93789672851562;13.181536674499512;1.0;41.0
16;17;3;27;15.4375;0;9;0.6666666667;4254000;3275;41;3;0.0;27.0;15.4375;9.0;4254000.0;3275.0;41.0;3.0;16.0;0.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
4;2;1;2;14.0;0;1;1.0;726000;500;3;1;0.0;6.924282550811768;10.342625617980957;1.641516625881195;1717739.9375;1565.3134765625;13.650002479553223;2.0909910202026367;1.0;3.0
10;11;3;14;15.0;0;2;1.0;2105000;1675;24;2;0.0;14.0;15.0;2.0;2105000.0;1675.0;24.0;2.0;10.0;0.0
12;13;1;14;14.7692307692;0;4;1.0;2789000;2275;29;2;0.0;14.0;14.7692307692;4.0;2789000.0;2275.0;29.0;2.0;12.0;0.0
12;13;1;16;15.538461538499998;0;6;1.0;4659000;2700;33;1;0.0;16.0;15.538461538499998;6.0;4659000.0;2700.0;33.0;1.0;12.0;0.0
10;11;7;20;13.9;0;2;0.5;2183000;1775;25;3;0.0;20.0;13.9;2.0;2183000.0;1775.0;25.0;3.0;10.0;0.0
10;11;8;21;13.9;0;2;0.5;2084000;1625;22;2;0.0;21.0;13.9;2.0;2084000.0;1625.0;22.0;2.0;10.0;0.0
3;4;1;4;8.25;0;0;0.0;642000;900;9;1;0.0;4.0;8.25;0.0;642000.0;900.0;9.0;1.0;3.0;0.0
46;2;10;12;9.0;0;2;0.5;148000;150;2;3;0.0;129.8527603149414;18.90740278492803;27.78302574157715;11708604.0;7945.61328125;104.70358276367188;10.880840301513672;1.0;45.0
39;30;2;52;22.965517241399997;0;7;1.0;6485000;4350;58;4;0.0;65.7706880569458;20.70537997516312;9.554943323135376;8618595.25;6243.4853515625;83.20649147033691;5.432953953742981;29.0;10.0
58;27;31;167;21.6666666667;1;25;0.32;4131000;2925;42;13;0.0;283.5766296386719;19.673703248488362;50.41463088989258;12896510.0;8489.6171875;119.05900573730469;21.809213638305664;26.0;32.0
6;7;1;7;11.857142857100001;0;2;1.0;1643000;1550;17;1;0.0;7.0;11.857142857100001;2.0;1643000.0;1550.0;17.0;1.0;6.0;0.0
57;4;1;62;18.2222222222;1;8;0.25;1296000;500;8;11;0.0;240.1737518310547;19.064131931950698;33.48271369934082;14583636.0;9349.0205078125;121.0940170288086;20.656832695007324;3.0;54.0
21;4;7;11;22.6666666667;0;3;0.0;654000;400;6;3;0.0;54.39271545410156;16.722167514624136;7.627872943878174;4864895.0;3418.116943359375;39.89350891113281;7.456603527069092;3.0;18.0
1;2;1;2;5.0;0;0;0.0;269000;500;3;1;0.0;2.0;5.0;0.0;269000.0;500.0;3.0;1.0;1.0;0.0
1;2;1;2;4.5;0;0;0.0;232000;400;3;1;0.0;2.0;4.5;0.0;232000.0;400.0;3.0;1.0;1.0;0.0
8;9;1;9;14.222222222200001;0;3;1.0;2080000;2050;22;1;0.0;9.0;14.222222222200001;3.0;2080000.0;2050.0;22.0;1.0;8.0;0.0
14;15;2;34;15.2142857143;0;3;1.0;3383000;2400;31;5;0.0;34.0;15.2142857143;3.0;3383000.0;2400.0;31.0;5.0;14.0;0.0
1;2;1;2;6.0;0;0;0.0;294000;500;3;1;0.0;2.0;6.0;0.0;294000.0;500.0;3.0;1.0;1.0;0.0
18;19;1;23;16.578947368399998;0;4;1.0;5497000;3225;40;1;0.0;23.0;16.578947368399998;4.0;5497000.0;3225.0;40.0;1.0;18.0;0.0
10;11;1;14;14.5454545455;0;5;0.6;2027000;2025;24;1;0.0;14.0;14.5454545455;5.0;2027000.0;2025.0;24.0;1.0;10.0;0.0
0;1;2;2;0.0;0;0;0.0;0;0;0;1;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2;3;1;3;5.666666666699999;0;0;0.0;385000;750;6;1;0.0;3.0;5.666666666699999;0.0;385000.0;750.0;6.0;1.0;2.0;0.0
50;51;18;141;19.44;0;16;0.75;11767000;8875;117;5;0.0;141.0;19.44;16.0;11767000.0;8875.0;117.0;5.0;50.0;0.0
2;2;1;2;5.0;0;0;0.0;310000;500;3;1;1.0;2.0;5.0;0.0;310000.0;500.0;3.0;1.0;2.0;0.0
44;45;3;60;19.363636363599998;0;16;0.75;12267000;7750;102;4;0.0;60.0;19.363636363599998;16.0;12267000.0;7750.0;102.0;4.0;44.0;0.0
21;22;12;47;16.571428571400002;0;12;0.3333333333;5084000;4125;54;4;0.0;47.0;16.571428571400002;12.0;5084000.0;4125.0;54.0;4.0;21.0;0.0
15;16;3;21;15.7333333333;0;5;1.0;3774000;3100;41;1;0.0;21.0;15.7333333333;5.0;3774000.0;3100.0;41.0;1.0;15.0;0.0
65;8;11;25;22.8571428571;0;3;0.6666666667;2536000;1125;15;5;0.0;164.95225524902344;20.120929718012963;25.39649772644043;16443810.0;10648.615234375;140.63504028320312;14.011066436767578;7.0;58.0
5;6;1;8;10.142857142899999;1;2;1.0;1307000;1150;14;1;0.0;8.0;10.142857142899999;2.0;1307000.0;1150.0;14.0;1.0;5.0;0.0
4;5;1;5;8.6;0;1;1.0;1142000;1050;10;1;0.0;5.0;8.6;1.0;1142000.0;1050.0;10.0;1.0;4.0;0.0
1;2;1;2;4.0;0;0;0.0;244000;500;3;1;0.0;2.0;4.0;0.0;244000.0;500.0;3.0;1.0;1.0;0.0
10;11;2;15;15.3;0;3;0.6666666667;1801000;1975;26;3;0.0;15.0;15.3;3.0;1801000.0;1975.0;26.0;3.0;10.0;0.0
42;15;1;26;27.6428571429;0;4;0.75;2815000;2350;31;7;0.0;72.25146102905273;20.68831907001289;15.241597175598145;10485011.5;7451.93212890625;95.8542251586914;11.125191688537598;14.0;28.0
58;12;2;25;23.3636363636;0;4;0.75;1956000;1600;22;1;0.0;117.510498046875;19.803973921407184;22.9140682220459;14209520.0;9761.5009765625;128.9545669555664;7.007641792297363;11.0;47.0
34;2;10;11;25.0;0;4;0.25;166000;150;2;3;0.0;113.47573852539062;17.924392363604376;24.04682159423828;8429505.0;5592.17041015625;73.53260803222656;11.205245971679688;1.0;33.0
14;15;1;19;14.7142857143;0;3;1.0;3424000;2700;36;1;0.0;19.0;14.7142857143;3.0;3424000.0;2700.0;36.0;1.0;14.0;0.0
21;9;1;17;21.75;0;8;0.375;1890000;1300;17;2;0.0;38.426034927368164;17.722368422008696;13.891374588012695;5202960.0;3860.139404296875;50.44161605834961;4.333995819091797;8.0;13.0
43;44;2;84;19.2093023256;0;17;0.8823529412000001;10573000;7600;99;9;0.0;84.0;19.2093023256;17.0;10573000.0;7600.0;99.0;9.0;43.0;0.0
29;14;2;30;22.7692307692;0;3;1.0;2660000;1775;24;2;0.0;54.02518844604492;18.705104959408352;7.053550720214844;6757568.5;4808.902099609375;63.587501525878906;4.083186626434326;13.0;16.0
9;10;1;12;14.0;0;2;0.5;1740000;1550;19;1;0.0;12.0;14.0;2.0;1740000.0;1550.0;19.0;1.0;9.0;0.0
25;15;4;29;20.3571428571;0;10;0.5;3898000;2700;34;2;0.0;48.35826873779297;17.675263252234302;13.212074041366577;6197072.0;4760.997314453125;60.82535743713379;4.056907653808594;14.0;11.0
13;14;5;20;15.9230769231;0;5;0.8;3041000;2725;36;1;0.0;20.0;15.9230769231;5.0;3041000.0;2725.0;36.0;1.0;13.0;0.0
11;12;3;16;12.909090909100001;0;4;0.75;2377000;2100;29;1;0.0;16.0;12.909090909100001;4.0;2377000.0;2100.0;29.0;1.0;11.0;0.0
49;15;2;51;20.1538461538;1;1;1.0;2012000;1625;24;9;0.0;106.15827560424805;18.618129835010798;12.185622215270996;12401782.0;8091.203125;102.36292266845703;13.123650074005127;14.0;35.0
10;11;4;14;13.8;0;2;1.0;2092000;1750;24;2;0.0;14.0;13.8;2.0;2092000.0;1750.0;24.0;2.0;10.0;0.0
42;43;44;174;19.0952380952;0;32;0.375;11999000;7250;95;13;0.0;174.0;19.0952380952;32.0;11999000.0;7250.0;95.0;13.0;42.0;0.0
3;4;1;4;9.25;0;0;0.0;764000;900;9;1;0.0;4.0;9.25;0.0;764000.0;900.0;9.0;1.0;3.0;0.0
21;22;15;42;16.6666666667;0;7;0.7142857143000001;5353000;3650;49;4;0.0;42.0;16.6666666667;7.0;5353000.0;3650.0;49.0;4.0;21.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
10;11;2;19;15.7;0;4;0.5;1747000;1800;24;2;0.0;19.0;15.7;4.0;1747000.0;1800.0;24.0;2.0;10.0;0.0
58;6;33;63;20.444444444400002;1;2;1.0;1360000;650;11;6;0.0;223.93052673339844;19.108636081443258;13.640159606933594;16946518.0;9343.416015625;120.55545806884766;14.470914840698242;5.0;53.0
41;42;2;110;19.0487804878;1;31;0.41935483869999995;9521000;6750;90;5;0.0;110.0;19.0487804878;31.0;9521000.0;6750.0;90.0;5.0;41.0;0.0
34;12;2;18;21.363636363599998;1;11;0.45454545450000006;2332000;1000;21;2;0.0;70.43064880371094;18.28432391670397;22.92285919189453;9009715.0;5190.4052734375;74.0369873046875;6.881677627563477;11.0;23.0
7;8;1;8;13.0;0;2;1.0;1469000;1525;16;1;0.0;8.0;13.0;2.0;1469000.0;1525.0;16.0;1.0;7.0;0.0
11;12;2;13;14.916666666700001;0;3;0.6666666667;2770000;2275;26;2;0.0;13.0;14.916666666700001;3.0;2770000.0;2275.0;26.0;2.0;11.0;0.0
1;2;1;2;6.0;0;0;0.0;257000;500;3;1;0.0;2.0;6.0;0.0;257000.0;500.0;3.0;1.0;1.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
14;15;1;21;15.0714285714;0;4;1.0;3181000;2500;34;1;0.0;21.0;15.0714285714;4.0;3181000.0;2500.0;34.0;1.0;14.0;0.0
25;23;1;25;17.6818181818;0;9;0.8888888889;5134000;3650;49;3;0.0;31.819522857666016;16.744490051253532;13.581560134887695;6726854.375;5046.1710205078125;64.19231224060059;4.478836417198181;22.0;3.0
21;12;2;19;20.5454545455;0;8;0.875;2850000;1775;23;4;0.0;33.03869342803955;17.64669354759054;14.641199111938477;5293487.75;3699.7503662109375;47.556528091430664;5.833029508590698;11.0;10.0
33;23;15;54;21.0454545455;0;12;0.4166666667;5156000;3400;48;3;0.0;84.81714630126953;18.78904790592334;20.704957008361816;7782154.5;5613.298828125;79.04879379272461;7.027773857116699;22.0;11.0
36;6;2;61;28.4;0;5;0.2;1090000;725;11;9;0.0;149.79620361328125;19.28525103463067;22.028615951538086;9100478.5;6086.0419921875;79.73587036132812;17.664135932922363;5.0;31.0
15;16;2;22;14.8666666667;0;3;0.6666666667;3438000;2725;36;1;0.0;22.0;14.8666666667;3.0;3438000.0;2725.0;36.0;1.0;15.0;0.0
25;26;1;49;16.2666666667;1;10;0.8;9248000;4925;64;4;0.0;49.0;16.2666666667;10.0;9248000.0;4925.0;64.0;4.0;25.0;0.0
7;8;2;9;14.625;0;3;0.6666666667;1694000;1800;19;1;0.0;9.0;14.625;3.0;1694000.0;1800.0;19.0;1.0;7.0;0.0
5;6;1;6;9.5;0;2;1.0;987000;1200;12;1;0.0;6.0;9.5;2.0;987000.0;1200.0;12.0;1.0;5.0;0.0
10;11;1;11;15.7;0;3;1.0;1996000;1850;24;1;0.0;11.0;15.7;3.0;1996000.0;1850.0;24.0;1.0;10.0;0.0
5;6;1;7;9.6666666667;0;1;1.0;1188000;1225;13;1;0.0;7.0;9.6666666667;1.0;1188000.0;1225.0;13.0;1.0;5.0;0.0
2;3;1;3;5.0;0;0;0.0;373000;575;6;1;0.0;3.0;5.0;0.0;373000.0;575.0;6.0;1.0;2.0;0.0
2;1;1;1;6.0;0;0;0.0;144000;250;0;1;0.0;3.932471990585327;6.0659284591674805;0.0019826292991638184;543992.15625;908.2103271484375;5.676059722900391;2.0348180532455444;0.0;2.0
1;2;1;2;5.5;0;0;0.0;232000;400;3;1;0.0;2.0;5.5;0.0;232000.0;400.0;3.0;1.0;1.0;0.0
17;8;1;9;18.7142857143;0;4;0.5;1702000;1400;17;2;0.0;23.37501621246338;15.94525314780431;6.5359206199646;3765510.5;3243.4976806640625;41.23392105102539;3.5726051330566406;7.0;10.0
3;4;1;4;8.5;0;0;0.0;541000;725;7;1;0.0;4.0;8.5;0.0;541000.0;725.0;7.0;1.0;3.0;0.0
13;14;1;14;15.0769230769;0;5;1.0;2413000;2075;27;1;0.0;14.0;15.0769230769;5.0;2413000.0;2075.0;27.0;1.0;13.0;0.0
25;26;1;67;17.023255814000002;1;8;0.875;10231000;5000;67;6;0.0;67.0;17.023255814000002;8.0;10231000.0;5000.0;67.0;6.0;25.0;0.0
14;5;2;6;19.4;0;2;1.0;1014000;800;9;1;0.0;19.7706880569458;15.650701359340122;4.554943323135376;3147595.25;2693.4853515625;34.206491470336914;2.432953953742981;4.0;10.0
2;1;1;1;0.0;1;0;0.0;0;0;0;1;0.0;4.355106830596924;5.337681293487549;0.0;473831.15625;543.9568481445312;5.668252944946289;2.2226722240448;0.0;2.0
27;28;23;84;16.8518518519;0;11;0.7272727273;6063000;4925;64;5;0.0;84.0;16.8518518519;11.0;6063000.0;4925.0;64.0;5.0;27.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
19;20;8;81;16.2105263158;0;8;0.125;4490000;3225;41;5;0.0;81.0;16.2105263158;8.0;4490000.0;3225.0;41.0;5.0;19.0;0.0
1;2;1;2;4.5;0;0;0.0;251000;500;3;1;0.0;2.0;4.5;0.0;251000.0;500.0;3.0;1.0;1.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
13;14;1;14;15.6923076923;0;8;0.875;3095000;2600;33;1;0.0;14.0;15.6923076923;8.0;3095000.0;2600.0;33.0;1.0;13.0;0.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
